Entity,Code,Day,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Sint Maarten (Dutch part),SXM,2022-08-22,0.18526796,0.47194114,-0.10710214
Sint Maarten (Dutch part),SXM,2022-08-29,0.05611134,0.26144984,-0.11771802
Sint Maarten (Dutch part),SXM,2022-09-05,0.09009025,0.40725636,-0.17265122
Sint Maarten (Dutch part),SXM,2022-09-12,0.04674157,0.35331893,-0.1613644
Sint Maarten (Dutch part),SXM,2022-09-19,0.049077105,0.300661,-0.141838
Sint Maarten (Dutch part),SXM,2022-09-26,0.00882573,0.21631032,-0.13857551
Sint Maarten (Dutch part),SXM,2022-10-03,0.043207172,0.34016004,-0.14422506
Sint Maarten (Dutch part),SXM,2022-10-10,0.011985592,0.2589866,-0.12790357
Sint Maarten (Dutch part),SXM,2022-10-17,0.07940957,0.4018258,-0.16043459
Sint Maarten (Dutch part),SXM,2022-10-24,0.1422798,0.44626194,-0.20964828
Sint Maarten (Dutch part),SXM,2022-10-31,0.31292158,0.65887433,-0.038498055
Sint Maarten (Dutch part),SXM,2022-11-07,0.26970574,0.5470117,-0.01944767
Sint Maarten (Dutch part),SXM,2022-11-14,0.008062357,0.20909916,-0.14423297
Sint Maarten (Dutch part),SXM,2022-11-21,0.062442858,0.41616738,-0.13269876
Sint Maarten (Dutch part),SXM,2022-11-28,0.068134256,0.32380456,-0.104765855
Sint Maarten (Dutch part),SXM,2022-12-05,0.06795144,0.2753787,-0.099928714
Sint Maarten (Dutch part),SXM,2022-12-12,0.030238021,0.26652896,-0.14365545
Sint Maarten (Dutch part),SXM,2022-12-19,0.09346227,0.4054289,-0.08804373
Sint Maarten (Dutch part),SXM,2022-12-26,0.11449321,0.4633228,-0.1294347
Sint Maarten (Dutch part),SXM,2023-01-02,0.031908665,0.28345594,-0.11238786
Sint Maarten (Dutch part),SXM,2023-01-09,0.006267677,0.24714814,-0.13373192
Sint Maarten (Dutch part),SXM,2023-01-16,0.057533067,0.3641166,-0.12863722
Sint Maarten (Dutch part),SXM,2023-01-23,0.034705322,0.2777433,-0.12682739
Sint Maarten (Dutch part),SXM,2023-01-30,0.051787667,0.26899663,-0.13306727
Sint Maarten (Dutch part),SXM,2023-02-06,0.31238464,0.6008511,-0.03797419
Sint Maarten (Dutch part),SXM,2023-02-13,0.062126394,0.28404924,-0.0996161
Sint Maarten (Dutch part),SXM,2023-02-20,0.06286928,0.27831796,-0.105497025
Sint Maarten (Dutch part),SXM,2023-02-27,0.03740378,0.32734063,-0.107754916
Sint Maarten (Dutch part),SXM,2023-03-06,0.15224203,0.37116608,-0.12500416
Sint Maarten (Dutch part),SXM,2023-03-13,0.69354343,1.3685274,0.203297
Sint Maarten (Dutch part),SXM,2023-03-20,0.05094322,0.31474409,-0.12549219
Sint Maarten (Dutch part),SXM,2023-03-27,0.028298657,0.2750182,-0.08919377
Sint Maarten (Dutch part),SXM,2023-04-03,0.019938862,0.19867408,-0.15513937
Sint Maarten (Dutch part),SXM,2023-04-10,0.020330638,0.21170683,-0.15012
Sint Maarten (Dutch part),SXM,2023-04-17,0.020038651,0.2231212,-0.15296157
Sint Maarten (Dutch part),SXM,2023-04-24,0.032350004,0.21853864,-0.15096782
Sint Maarten (Dutch part),SXM,2023-05-01,0.1053775,0.30803472,-0.1125866
Sint Maarten (Dutch part),SXM,2023-05-08,0.10541344,0.31284827,-0.10877505
Sint Maarten (Dutch part),SXM,2023-05-15,0.105796695,0.28994006,-0.10729662
Sint Maarten (Dutch part),SXM,2023-05-22,0.07533513,0.29831386,-0.11243237
Sint Maarten (Dutch part),SXM,2023-05-29,0.09415963,0.30969685,-0.12637016
Sint Maarten (Dutch part),SXM,2023-06-05,0.24335095,0.43797377,-0.1523739
Sint Maarten (Dutch part),SXM,2023-06-12,0.12787595,0.32690698,-0.10082207
Sint Maarten (Dutch part),SXM,2023-06-19,0.12328411,0.3200907,-0.09627251
Sint Maarten (Dutch part),SXM,2023-06-26,0.0467424,0.29227254,-0.1151197
Sint Maarten (Dutch part),SXM,2023-07-03,-0.023826541,0.20786686,-0.21169008
Sint Maarten (Dutch part),SXM,2023-07-10,-0.026213288,0.22345029,-0.18871406
Sint Maarten (Dutch part),SXM,2023-07-17,-0.026724694,0.2052972,-0.19633196
Sint Maarten (Dutch part),SXM,2023-07-24,-0.04462351,0.20234281,-0.2288238
Sint Maarten (Dutch part),SXM,2023-07-31,0.047385417,0.28771833,-0.13479638
Sint Maarten (Dutch part),SXM,2023-08-07,0.10735898,0.3181111,-0.10960558
Sint Maarten (Dutch part),SXM,2023-08-14,0.0882472,0.3136192,-0.12446988
Sint Maarten (Dutch part),SXM,2023-08-21,0.08785241,0.3168715,-0.12446988
Sint Maarten (Dutch part),SXM,2023-08-28,0.033328585,0.29553542,-0.11467179
Sint Maarten (Dutch part),SXM,2023-09-04,0.012539356,0.22322787,-0.13744159
Sint Maarten (Dutch part),SXM,2023-09-11,0.031735413,0.27535054,-0.12845345
Sint Maarten (Dutch part),SXM,2023-09-18,0.043944452,0.27149522,-0.13750023
Sint Maarten (Dutch part),SXM,2023-09-25,0.043944452,0.27149522,-0.1390586
Sint Maarten (Dutch part),SXM,2023-10-02,0.09700482,0.29282337,-0.15305586
Sint Maarten (Dutch part),SXM,2023-10-09,0.06321619,0.27293578,-0.17857915
Sint Maarten (Dutch part),SXM,2023-10-16,0.06321619,0.2719317,-0.17923291
Sint Maarten (Dutch part),SXM,2023-10-23,0.07877683,0.28703523,-0.16403146
Sint Maarten (Dutch part),SXM,2023-10-30,0.0791087,0.30395034,-0.15416035
Sint Maarten (Dutch part),SXM,2023-11-06,0.07881473,0.28461444,-0.15416035
Sint Maarten (Dutch part),SXM,2023-11-13,0.0791087,0.30673403,-0.15416035
Sint Maarten (Dutch part),SXM,2023-11-20,0.09334774,0.3127795,-0.13283692
Sint Maarten (Dutch part),SXM,2023-11-27,0.0791087,0.30673403,-0.15416035
Sint Maarten (Dutch part),SXM,2023-12-04,0.06321619,0.2726616,-0.17850843
Sint Maarten (Dutch part),SXM,2023-12-11,0.03783211,0.21891297,-0.18839517
Sint Maarten (Dutch part),SXM,2023-12-18,0.037551615,0.23201855,-0.19168697
Sint Maarten (Dutch part),SXM,2023-12-25,0.019025112,0.3982789,-0.22773084
Sint Maarten (Dutch part),SXM,2024-01-01,0.098623425,0.39043835,-0.25977245
Sint Maarten (Dutch part),SXM,2024-01-08,0.098623425,0.39113018,-0.25907978
Sint Maarten (Dutch part),SXM,2024-01-15,0.09562175,0.33533734,-0.27452025
Sint Maarten (Dutch part),SXM,2024-01-22,0.09562175,0.33533734,-0.27452025
Sint Maarten (Dutch part),SXM,2024-01-27,0.09562175,0.39401728,-0.2537881
Slovakia,SVK,2020-01-01,0,0,0
Slovakia,SVK,2020-01-06,0,0,0
Slovakia,SVK,2020-01-13,0,0,0
Slovakia,SVK,2020-01-20,0,0,0
Slovakia,SVK,2020-01-27,-0.12500156,-0.12500156,-0.12500156
Slovakia,SVK,2020-02-03,-0.1891298,-0.1891298,-0.1891298
Slovakia,SVK,2020-02-10,-0.009823901,-0.009823901,-0.009823901
Slovakia,SVK,2020-02-17,-0.20938082,-0.20938082,-0.20938082
Slovakia,SVK,2020-02-24,-0.09329903,-0.09329903,-0.09329903
Slovakia,SVK,2020-03-02,-0.032039702,-0.032039702,-0.032039702
Slovakia,SVK,2020-03-09,0.058077335,0.058077335,0.058077335
Slovakia,SVK,2020-03-16,0.27830717,0.27830717,0.27830717
Slovakia,SVK,2020-03-23,0.013525092,0.013525092,0.013525092
Slovakia,SVK,2020-03-30,0.17148304,0.17148304,0.17148304
Slovakia,SVK,2020-04-06,-0.10089316,-0.10089316,-0.10089316
Slovakia,SVK,2020-04-13,-0.11405633,-0.11405633,-0.11405633
Slovakia,SVK,2020-04-20,-0.07355429,-0.07355429,-0.07355429
Slovakia,SVK,2020-04-27,-0.01634516,-0.01634516,-0.01634516
Slovakia,SVK,2020-05-04,0.13503121,0.13503121,0.13503121
Slovakia,SVK,2020-05-11,0.09503544,0.09503544,0.09503544
Slovakia,SVK,2020-05-18,-0.0122949565,-0.0122949565,-0.0122949565
Slovakia,SVK,2020-05-25,-0.09583041,-0.09583041,-0.09583041
Slovakia,SVK,2020-06-01,0.11022371,0.11022371,0.11022371
Slovakia,SVK,2020-06-08,0.029219633,0.029219633,0.029219633
Slovakia,SVK,2020-06-15,-0.1353199,-0.1353199,-0.1353199
Slovakia,SVK,2020-06-22,0.033269837,0.033269837,0.033269837
Slovakia,SVK,2020-06-29,0.11984294,0.11984294,0.11984294
Slovakia,SVK,2020-07-06,0.08541621,0.08541621,0.08541621
Slovakia,SVK,2020-07-13,0.00593096,0.00593096,0.00593096
Slovakia,SVK,2020-07-20,-0.16113995,-0.16113995,-0.16113995
Slovakia,SVK,2020-07-27,0.029725907,0.029725907,0.029725907
Slovakia,SVK,2020-08-03,0.26210636,0.26210636,0.26210636
Slovakia,SVK,2020-08-10,0.012512541,0.012512541,0.012512541
Slovakia,SVK,2020-08-17,0.07073422,0.07073422,0.07073422
Slovakia,SVK,2020-08-24,0.18110228,0.18110228,0.18110228
Slovakia,SVK,2020-08-31,0.06617774,0.06617774,0.06617774
Slovakia,SVK,2020-09-07,0.22059177,0.22059177,0.22059177
Slovakia,SVK,2020-09-14,-0.031533424,-0.031533424,-0.031533424
Slovakia,SVK,2020-09-21,0.13553748,0.13553748,0.13553748
Slovakia,SVK,2020-09-28,0.37551206,0.37551206,0.37551206
Slovakia,SVK,2020-10-05,0.22869217,0.22869217,0.22869217
Slovakia,SVK,2020-10-12,0.49701816,0.49701816,0.49701816
Slovakia,SVK,2020-10-19,0.7542061,0.7542061,0.7542061
Slovakia,SVK,2020-10-26,0.9238084,0.9238084,0.9238084
Slovakia,SVK,2020-11-02,1.095942,1.095942,1.095942
Slovakia,SVK,2020-11-09,1.0331639,1.0331639,1.0331639
Slovakia,SVK,2020-11-16,0.92482096,0.92482096,0.92482096
Slovakia,SVK,2020-11-23,1.0620216,1.0620216,1.0620216
Slovakia,SVK,2020-11-30,1.2265611,1.2265611,1.2265611
Slovakia,SVK,2020-12-07,1.3774313,1.3774313,1.3774313
Slovakia,SVK,2020-12-14,1.3460422,1.3460422,1.3460422
Slovakia,SVK,2020-12-21,1.7794139,1.7794139,1.7794139
Slovakia,SVK,2020-12-28,2.4479628,2.4479628,2.4479628
Slovakia,SVK,2021-01-04,2.3677664,2.3677664,2.3677664
Slovakia,SVK,2021-01-11,2.4770374,2.4770374,2.4770374
Slovakia,SVK,2021-01-18,2.068642,2.068642,2.068642
Slovakia,SVK,2021-01-25,2.0825646,2.0825646,2.0825646
Slovakia,SVK,2021-02-01,1.9732934,1.9732934,1.9732934
Slovakia,SVK,2021-02-08,2.2939346,2.2939346,2.2939346
Slovakia,SVK,2021-02-15,2.0884712,2.0884712,2.0884712
Slovakia,SVK,2021-02-22,2.0078888,2.0078888,2.0078888
Slovakia,SVK,2021-03-01,1.7240131,1.7240131,1.7240131
Slovakia,SVK,2021-03-08,1.6232642,1.6232642,1.6232642
Slovakia,SVK,2021-03-15,1.4653063,1.4653063,1.4653063
Slovakia,SVK,2021-03-22,1.2855785,1.2855785,1.2855785
Slovakia,SVK,2021-03-29,1.0612985,1.0612985,1.0612985
Slovakia,SVK,2021-04-05,0.81170464,0.81170464,0.81170464
Slovakia,SVK,2021-04-12,0.6760228,0.6760228,0.6760228
Slovakia,SVK,2021-04-19,0.6375459,0.6375459,0.6375459
Slovakia,SVK,2021-04-26,0.40719053,0.40719053,0.40719053
Slovakia,SVK,2021-05-03,0.39858386,0.39858386,0.39858386
Slovakia,SVK,2021-05-10,0.44364238,0.44364238,0.44364238
Slovakia,SVK,2021-05-17,0.1479775,0.1479775,0.1479775
Slovakia,SVK,2021-05-24,0.012801943,0.012801943,0.012801943
Slovakia,SVK,2021-05-31,0.1292453,0.1292453,0.1292453
Slovakia,SVK,2021-06-07,0.20619917,0.20619917,0.20619917
Slovakia,SVK,2021-06-14,0.20113643,0.20113643,0.20113643
Slovakia,SVK,2021-06-21,0.35048768,0.35048768,0.35048768
Slovakia,SVK,2021-06-28,0.11405704,0.11405704,0.11405704
Slovakia,SVK,2021-07-05,0.13734572,0.13734572,0.13734572
Slovakia,SVK,2021-07-12,0.15354653,0.15354653,0.15354653
Slovakia,SVK,2021-07-19,-0.12338616,-0.12338616,-0.12338616
Slovakia,SVK,2021-07-26,0.018370973,0.018370973,0.018370973
Slovakia,SVK,2021-08-02,-0.048963666,-0.048963666,-0.048963666
Slovakia,SVK,2021-08-09,0.034065515,0.034065515,0.034065515
Slovakia,SVK,2021-08-16,0.13633315,0.13633315,0.13633315
Slovakia,SVK,2021-08-23,-0.09655356,-0.09655356,-0.09655356
Slovakia,SVK,2021-08-30,0.11506959,0.11506959,0.11506959
Slovakia,SVK,2021-09-06,0.2507514,0.2507514,0.2507514
Slovakia,SVK,2021-09-13,0.49629503,0.49629503,0.49629503
Slovakia,SVK,2021-09-20,0.45427415,0.45427415,0.45427415
Slovakia,SVK,2021-09-27,0.292266,0.292266,0.292266
Slovakia,SVK,2021-10-04,0.5778054,0.5778054,0.5778054
Slovakia,SVK,2021-10-11,0.5626171,0.5626171,0.5626171
Slovakia,SVK,2021-10-18,0.7651273,0.7651273,0.7651273
Slovakia,SVK,2021-10-25,1.1969802,1.1969802,1.1969802
Slovakia,SVK,2021-11-01,1.2881099,1.2881099,1.2881099
Slovakia,SVK,2021-11-08,1.7007244,1.7007244,1.7007244
Slovakia,SVK,2021-11-15,2.1568785,2.1568785,2.1568785
Slovakia,SVK,2021-11-22,2.3244557,2.3244557,2.3244557
Slovakia,SVK,2021-11-29,2.3224306,2.3224306,2.3224306
Slovakia,SVK,2021-12-06,2.3401504,2.3401504,2.3401504
Slovakia,SVK,2021-12-13,1.8986781,1.8986781,1.8986781
Slovakia,SVK,2021-12-20,1.2977291,1.2977291,1.2977291
Slovakia,SVK,2021-12-27,1.0223153,1.0223153,1.0223153
Slovakia,SVK,2022-01-03,0.6563384,0.6563384,0.6563384
Slovakia,SVK,2022-01-10,0.31502435,0.31502435,0.31502435
Slovakia,SVK,2022-01-17,0.11167036,0.11167036,0.11167036
Slovakia,SVK,2022-01-24,0.06737126,0.06737126,0.06737126
Slovakia,SVK,2022-01-31,0.120108284,0.120108284,0.120108284
Slovakia,SVK,2022-02-07,0.11673312,0.11673312,0.11673312
Slovakia,SVK,2022-02-14,0.46057853,0.46057853,0.46057853
Slovakia,SVK,2022-02-21,0.36733946,0.36733946,0.36733946
Slovakia,SVK,2022-02-28,0.5264547,0.5264547,0.5264547
Slovakia,SVK,2022-03-07,0.56493163,0.56493163,0.56493163
Slovakia,SVK,2022-03-14,0.6727683,0.6727683,0.6727683
Slovakia,SVK,2022-03-21,0.5689818,0.5689818,0.5689818
Slovakia,SVK,2022-03-28,0.5548061,0.5548061,0.5548061
Slovakia,SVK,2022-04-04,0.49253422,0.49253422,0.49253422
Slovakia,SVK,2022-04-11,0.11637154,0.11637154,0.11637154
Slovakia,SVK,2022-04-18,0.26268515,0.26268515,0.26268515
Slovakia,SVK,2022-04-25,0.2905303,0.2905303,0.2905303
Slovakia,SVK,2022-05-02,0.24142158,0.24142158,0.24142158
Slovakia,SVK,2022-05-09,0.17003675,0.17003675,0.17003675
Slovakia,SVK,2022-05-16,0.09207032,0.09207032,0.09207032
Slovakia,SVK,2022-05-23,0.025241956,0.025241956,0.025241956
Slovakia,SVK,2022-05-30,0.28597382,0.28597382,0.28597382
Slovakia,SVK,2022-06-06,0.25407848,0.25407848,0.25407848
Slovakia,SVK,2022-06-13,-0.09018885,-0.09018885,-0.09018885
Slovakia,SVK,2022-06-20,0.26926672,0.26926672,0.26926672
Slovakia,SVK,2022-06-27,0.46317023,0.46317023,0.46317023
Slovakia,SVK,2022-07-04,0.096626796,0.096626796,0.096626796
Slovakia,SVK,2022-07-11,0.14320414,0.14320414,0.14320414
Slovakia,SVK,2022-07-18,0.57505715,0.57505715,0.57505715
Slovakia,SVK,2022-07-25,0.17256811,0.17256811,0.17256811
Slovakia,SVK,2022-08-01,0.23939648,0.23939648,0.23939648
Slovakia,SVK,2022-08-08,0.29204914,0.29204914,0.29204914
Slovakia,SVK,2022-08-15,0.40444228,0.40444228,0.40444228
Slovakia,SVK,2022-08-22,0.38419127,0.38419127,0.38419127
Slovakia,SVK,2022-08-29,0.08700757,0.08700757,0.08700757
Slovakia,SVK,2022-09-05,0.19231287,0.19231287,0.19231287
Slovakia,SVK,2022-09-12,0.045492977,0.045492977,0.045492977
Slovakia,SVK,2022-09-19,0.20851368,0.20851368,0.20851368
Slovakia,SVK,2022-09-26,0.39330423,0.39330423,0.39330423
Slovakia,SVK,2022-10-03,0.34217042,0.34217042,0.34217042
Slovakia,SVK,2022-10-10,0.319388,0.319388,0.319388
Slovakia,SVK,2022-10-17,0.26116633,0.26116633,0.26116633
Slovakia,SVK,2022-10-24,0.38925403,0.38925403,0.38925403
Slovakia,SVK,2022-10-31,0.31837547,0.31837547,0.31837547
Slovakia,SVK,2022-11-07,0.088020116,0.088020116,0.088020116
Slovakia,SVK,2022-11-14,0.14421669,0.14421669,0.14421669
Slovakia,SVK,2022-11-21,0.32445076,0.32445076,0.32445076
Slovakia,SVK,2022-11-28,0.046505526,0.046505526,0.046505526
Slovakia,SVK,2022-12-05,0.418618,0.418618,0.418618
Slovakia,SVK,2022-12-12,0.66314906,0.66314906,0.66314906
Slovakia,SVK,2022-12-19,0.79883087,0.79883087,0.79883087
Slovakia,SVK,2022-12-26,0.6803624,0.6803624,0.6803624
Slovakia,SVK,2023-01-02,0.30932283,0.30932283,0.30932283
Slovakia,SVK,2023-01-09,0.09204626,0.09204626,0.09204626
Slovakia,SVK,2023-01-16,-0.060680173,-0.060680173,-0.060680173
Slovakia,SVK,2023-01-23,-0.22142264,-0.22142264,-0.22142264
Slovakia,SVK,2023-01-30,-0.325631,-0.325631,-0.325631
Slovakia,SVK,2023-02-06,-0.27584726,-0.27584726,-0.27584726
Slovakia,SVK,2023-02-13,-0.3724615,-0.3724615,-0.3724615
Slovakia,SVK,2023-02-20,-0.20243731,-0.20243731,-0.20243731
Slovakia,SVK,2023-02-27,-0.20786163,-0.20786163,-0.20786163
Slovakia,SVK,2023-03-06,-0.03269032,-0.03269032,-0.03269032
Slovakia,SVK,2023-03-13,0.105522886,0.105522886,0.105522886
Slovakia,SVK,2023-03-20,0.10805426,0.10805426,0.10805426
Slovakia,SVK,2023-03-27,0.04071962,0.04071962,0.04071962
Slovakia,SVK,2023-04-03,-0.08989945,-0.08989945,-0.08989945
Slovakia,SVK,2023-04-10,0.0452761,0.0452761,0.0452761
Slovakia,SVK,2023-04-17,-0.021045985,-0.021045985,-0.021045985
Slovakia,SVK,2023-04-24,0.01186192,0.01186192,0.01186192
Slovakia,SVK,2023-05-01,-0.092937104,-0.092937104,-0.092937104
Slovakia,SVK,2023-05-08,-0.047878586,-0.047878586,-0.047878586
Slovakia,SVK,2023-05-15,-0.17394118,-0.17394118,-0.17394118
Slovakia,SVK,2023-05-22,0.1794391,0.1794391,0.1794391
Slovakia,SVK,2023-05-29,-0.0888869,-0.0888869,-0.0888869
Slovakia,SVK,2023-06-05,0.07160243,0.07160243,0.07160243
Slovakia,SVK,2023-06-12,-0.0018075173,-0.0018075173,-0.0018075173
Slovakia,SVK,2023-06-19,0.17032614,0.17032614,0.17032614
Slovakia,SVK,2023-06-26,0.050338857,0.050338857,0.050338857
Slovakia,SVK,2023-07-03,0.06350202,0.06350202,0.06350202
Slovakia,SVK,2023-07-10,0.15564415,0.15564415,0.15564415
Slovakia,SVK,2023-07-17,0.020468604,0.020468604,0.020468604
Slovakia,SVK,2023-07-24,-0.24532603,-0.24532603,-0.24532603
Slovakia,SVK,2023-07-31,-0.11521322,-0.11521322,-0.11521322
Slovakia,SVK,2023-08-07,-0.22456872,-0.22456872,-0.22456872
Slovakia,SVK,2023-08-14,0.095397376,0.095397376,0.095397376
Slovakia,SVK,2023-08-21,0.31562722,0.31562722,0.31562722
Slovakia,SVK,2023-08-28,-0.03471542,-0.03471542,-0.03471542
Slovakia,SVK,2023-09-04,0.060464367,0.060464367,0.060464367
Slovakia,SVK,2023-09-11,0.07818401,0.07818401,0.07818401
Slovakia,SVK,2023-09-18,-0.06509195,-0.06509195,-0.06509195
Slovakia,SVK,2023-09-25,-0.090405725,-0.090405725,-0.090405725
Slovakia,SVK,2023-10-02,-0.15419644,-0.15419644,-0.15419644
Slovakia,SVK,2023-10-09,0.119192325,0.119192325,0.119192325
Slovakia,SVK,2023-10-16,0.1217237,0.1217237,0.1217237
Slovakia,SVK,2023-10-23,0.2599369,0.2599369,0.2599369
Slovakia,SVK,2023-10-30,-0.018514607,-0.018514607,-0.018514607
Slovakia,SVK,2023-11-06,-0.059016645,-0.059016645,-0.059016645
Slovakia,SVK,2023-11-13,-0.02053971,-0.02053971,-0.02053971
Slovakia,SVK,2023-11-20,0.15969436,0.15969436,0.15969436
Slovakia,SVK,2023-11-27,0.43612078,0.43612078,0.43612078
Slovakia,SVK,2023-12-04,0.45130903,0.45130903,0.45130903
Slovakia,SVK,2023-12-11,0.39713755,0.39713755,0.39713755
Slovakia,SVK,2023-12-18,0.06587469,0.16289935,-0.080022916
Slovakia,SVK,2023-12-25,-0.08048571,0.1406566,-0.16556184
Slovakia,SVK,2024-01-01,-0.10076919,0.096805006,-0.19883408
Slovakia,SVK,2024-01-08,-0.11033655,0.1801937,-0.2782718
Slovakia,SVK,2024-01-15,-0.12816605,0.1280839,-0.31310618
Slovakia,SVK,2024-01-22,-0.12817092,0.1250637,-0.31148228
Slovakia,SVK,2024-01-27,-0.18996051,0.11803036,-0.3755979
Slovenia,SVN,2020-01-01,0,0,0
Slovenia,SVN,2020-01-06,0,0,0
Slovenia,SVN,2020-01-13,0,0,0
Slovenia,SVN,2020-01-20,0,0,0
Slovenia,SVN,2020-01-27,-0.12629555,-0.12629555,-0.12629555
Slovenia,SVN,2020-02-03,-0.11843333,-0.11843333,-0.11843333
Slovenia,SVN,2020-02-10,0.16236016,0.16236016,0.16236016
Slovenia,SVN,2020-02-17,-0.13191141,-0.13191141,-0.13191141
Slovenia,SVN,2020-02-24,-0.2674662,-0.2674662,-0.2674662
Slovenia,SVN,2020-03-02,0.03309514,0.03309514,0.03309514
Slovenia,SVN,2020-03-09,-0.09090326,-0.09090326,-0.09090326
Slovenia,SVN,2020-03-16,0.091050915,0.091050915,0.091050915
Slovenia,SVN,2020-03-23,-0.3119439,-0.3119439,-0.3119439
Slovenia,SVN,2020-03-30,-0.19872797,-0.19872797,-0.19872797
Slovenia,SVN,2020-04-06,0.29726565,0.29726565,0.29726565
Slovenia,SVN,2020-04-13,0.15305011,0.15305011,0.15305011
Slovenia,SVN,2020-04-20,0.008834583,0.008834583,0.008834583
Slovenia,SVN,2020-04-27,-0.12998971,-0.12998971,-0.12998971
Slovenia,SVN,2020-05-04,0.062746935,0.062746935,0.062746935
Slovenia,SVN,2020-05-11,-0.080120794,-0.080120794,-0.080120794
Slovenia,SVN,2020-05-18,0.2716573,0.2716573,0.2716573
Slovenia,SVN,2020-05-25,-0.20681481,-0.20681481,-0.20681481
Slovenia,SVN,2020-06-01,-0.08416422,-0.08416422,-0.08416422
Slovenia,SVN,2020-06-08,0.17731068,0.17731068,0.17731068
Slovenia,SVN,2020-06-15,0.118007086,0.118007086,0.118007086
Slovenia,SVN,2020-06-22,0.48326325,0.48326325,0.48326325
Slovenia,SVN,2020-06-29,0.038486376,0.038486376,0.038486376
Slovenia,SVN,2020-07-06,-0.18255426,-0.18255426,-0.18255426
Slovenia,SVN,2020-07-13,-0.09090326,-0.09090326,-0.09090326
Slovenia,SVN,2020-07-20,-0.059903663,-0.059903663,-0.059903663
Slovenia,SVN,2020-07-27,0.20022342,0.20022342,0.20022342
Slovenia,SVN,2020-08-03,0.062746935,0.062746935,0.062746935
Slovenia,SVN,2020-08-10,0.18944095,0.18944095,0.18944095
Slovenia,SVN,2020-08-17,-0.11651163,-0.11651163,-0.11651163
Slovenia,SVN,2020-08-24,-0.19603235,-0.19603235,-0.19603235
Slovenia,SVN,2020-08-31,0.15844135,0.15844135,0.15844135
Slovenia,SVN,2020-09-07,0.15978916,0.15978916,0.15978916
Slovenia,SVN,2020-09-14,0.32826525,0.32826525,0.32826525
Slovenia,SVN,2020-09-21,-0.050469,-0.050469,-0.050469
Slovenia,SVN,2020-09-28,0.17191944,0.17191944,0.17191944
Slovenia,SVN,2020-10-05,0.1490067,0.1490067,0.1490067
Slovenia,SVN,2020-10-12,0.39161226,0.39161226,0.39161226
Slovenia,SVN,2020-10-19,0.81078076,0.81078076,0.81078076
Slovenia,SVN,2020-10-26,1.4280771,1.4280771,1.4280771
Slovenia,SVN,2020-11-02,1.6154226,1.6154226,1.6154226
Slovenia,SVN,2020-11-09,2.2825878,2.2825878,2.2825878
Slovenia,SVN,2020-11-16,2.3432393,2.3432393,2.3432393
Slovenia,SVN,2020-11-23,2.752973,2.752973,2.752973
Slovenia,SVN,2020-11-30,2.61954,2.61954,2.61954
Slovenia,SVN,2020-12-07,2.4645422,2.4645422,2.4645422
Slovenia,SVN,2020-12-14,2.0170696,2.0170696,2.0170696
Slovenia,SVN,2020-12-21,1.7825508,1.7825508,1.7825508
Slovenia,SVN,2020-12-28,1.6095903,1.6095903,1.6095903
Slovenia,SVN,2021-01-04,1.0449748,1.0449748,1.0449748
Slovenia,SVN,2021-01-11,1.0775468,1.0775468,1.0775468
Slovenia,SVN,2021-01-18,0.7967534,0.7967534,0.7967534
Slovenia,SVN,2021-01-25,0.30368003,0.30368003,0.30368003
Slovenia,SVN,2021-02-01,0.18574677,0.18574677,0.18574677
Slovenia,SVN,2021-02-08,-0.2376898,-0.2376898,-0.2376898
Slovenia,SVN,2021-02-15,-0.36123893,-0.36123893,-0.36123893
Slovenia,SVN,2021-02-22,0.038610995,0.038610995,0.038610995
Slovenia,SVN,2021-03-01,-0.21824658,-0.21824658,-0.21824658
Slovenia,SVN,2021-03-08,0.13622712,0.13622712,0.13622712
Slovenia,SVN,2021-03-15,-0.06863981,-0.06863981,-0.06863981
Slovenia,SVN,2021-03-22,-0.061900765,-0.061900765,-0.061900765
Slovenia,SVN,2021-03-29,0.0135765225,0.0135765225,0.0135765225
Slovenia,SVN,2021-04-05,-0.06863981,-0.06863981,-0.06863981
Slovenia,SVN,2021-04-12,0.25213867,0.25213867,0.25213867
Slovenia,SVN,2021-04-19,0.29661635,0.29661635,0.29661635
Slovenia,SVN,2021-04-26,-0.07672666,-0.07672666,-0.07672666
Slovenia,SVN,2021-05-03,0.074227914,0.074227914,0.074227914
Slovenia,SVN,2021-05-10,0.17261796,0.17261796,0.17261796
Slovenia,SVN,2021-05-17,0.2588777,0.2588777,0.2588777
Slovenia,SVN,2021-05-24,0.14566177,0.14566177,0.14566177
Slovenia,SVN,2021-05-31,0.334355,0.334355,0.334355
Slovenia,SVN,2021-06-07,0.18744385,0.18744385,0.18744385
Slovenia,SVN,2021-06-14,0.28044266,0.28044266,0.28044266
Slovenia,SVN,2021-06-21,0.14027055,0.14027055,0.14027055
Slovenia,SVN,2021-06-28,0.2898773,0.2898773,0.2898773
Slovenia,SVN,2021-07-05,-0.18185574,-0.18185574,-0.18185574
Slovenia,SVN,2021-07-12,-0.13333462,-0.13333462,-0.13333462
Slovenia,SVN,2021-07-19,-0.250594,-0.250594,-0.250594
Slovenia,SVN,2021-07-26,-0.044379253,-0.044379253,-0.044379253
Slovenia,SVN,2021-08-02,-0.24924618,-0.24924618,-0.24924618
